battery_percentage,distance,total_chargers,occupied_chargers,queue_length,charging_speed,wait_time
40,0.0852,3,0,0,60,0
40,0.0919,8,3,0,60,0
12,0.0985,6,3,0,60,0
12,0.124,4,0,0,60,0
12,0.1325,5,1,0,60,0
12,0.1094,3,0,0,60,0
12,0.2142,8,4,0,60,0
19,0.0775,6,3,0,60,0
19,0.0278,4,1,0,60,0
19,0.0325,5,1,0,60,0
19,0.0912,3,0,0,60,0
19,0.2199,8,4,0,60,0
12,0.1008,6,3,0,60,0
12,0.1186,4,1,0,60,0
12,0.13,5,2,0,60,0
12,0.1142,3,0,0,60,0
12,0.2264,8,4,0,60,0
16,0.047,6,4,0,60,0
16,0.1016,4,1,0,60,0
16,0.0936,5,2,0,60,0
16,0.0432,3,0,0,60,0
16,0.1424,8,4,0,60,0
5,0.1034,6,4,0,60,0
5,0.1461,4,1,0,60,0
5,0.1216,5,2,0,60,0
5,0.0832,3,1,0,60,0
5,0.0737,8,4,0,60,0
35,0.1489,6,4,0,60,0
35,0.1837,4,1,0,60,0
35,0.1578,5,2,0,60,0
35,0.1299,3,1,0,60,0
35,0.0811,8,5,0,60,0
9,0.0673,6,4,0,60,0
9,0.0107,4,1,0,60,0
9,0.0362,5,2,0,60,0
9,0.0855,3,1,0,60,0
9,0.2225,8,6,0,60,0
50,0.0455,6,4,0,60,0
50,0.0925,4,2,0,60,0
50,0.0896,5,2,0,60,0
50,0.0506,3,1,0,60,0
50,0.1624,8,6,0,60,0
8,0.0709,6,4,0,60,0
8,0.0672,4,2,0,60,0
8,0.0428,5,3,0,60,0
8,0.0702,3,1,0,60,0
8,0.1716,8,6,0,60,0
19,0.1507,6,4,0,60,0
19,0.1959,4,2,0,60,0
19,0.1715,5,4,0,60,0
19,0.1299,3,1,0,60,0
19,0.0379,8,6,0,60,0
43,0.1391,6,4,0,60,0
43,0.1966,4,2,0,60,0
43,0.1799,5,4,0,60,0
43,0.1217,3,1,0,60,0
43,0.0664,8,7,0,60,0
31,0.0258,6,4,0,60,0
31,0.08,4,2,0,60,0
31,0.0722,5,4,0,60,0
31,0.0287,3,1,0,60,0
31,0.1525,8,8,0,60,15
72,0.0427,6,5,0,60,0
72,0.0863,4,2,0,60,0
72,0.0849,5,4,0,60,0
72,0.051,3,1,0,60,0
72,0.1687,8,8,0,60,15
52,0.1173,6,5,0,60,0
52,0.1688,4,2,0,60,0
52,0.1468,5,4,0,60,0
52,0.0964,3,2,0,60,0
52,0.0433,8,8,0,60,15
16,0.0647,6,5,0,60,0
16,0.0581,4,2,0,60,0
16,0.0747,5,4,0,60,0
16,0.0848,3,3,0,60,15
16,0.2207,8,8,0,60,15
26,0.1133,6,5,0,60,0
26,0.1656,4,3,0,60,0
26,0.1598,5,4,0,60,0
26,0.1076,3,3,0,60,15
26,0.1465,8,8,0,60,15
30,0.1092,6,6,0,60,15
30,0.1615,4,3,0,60,0
30,0.1557,5,4,0,60,0
30,0.1036,3,3,0,60,15
30,0.1457,8,8,0,60,15
8,0.0365,6,6,0,60,15
8,0.0705,4,3,0,60,0
8,0.0471,5,5,0,60,15
8,0.0272,3,3,0,60,15
8,0.1424,8,8,0,60,15
40,0.1018,6,6,0,60,15
40,0.1206,4,4,0,60,15
40,0.1317,5,5,0,60,15
40,0.1149,3,3,0,60,15
40,0.2258,8,8,0,60,15
18,0.1459,6,6,1,60,15
18,0.2035,4,4,0,60,15
18,0.1874,5,5,0,60,15
18,0.1289,3,3,0,60,15
18,0.0715,8,8,0,60,15
9,0.0582,6,6,1,60,15
9,0.0857,4,4,0,60,15
9,0.0601,5,5,0,60,15
9,0.0463,3,3,0,60,15
9,0.1341,8,8,1,60,15
6,0.1646,6,6,1,60,15
6,0.2201,4,4,0,60,15
6,0.2004,5,5,0,60,15
6,0.1451,3,3,1,60,15
6,0.0366,8,8,1,60,15
32,0.0715,6,6,1,60,15
32,0.0838,4,4,0,60,15
32,0.0957,5,5,0,60,15
32,0.0882,3,3,1,60,15
32,0.2143,8,8,2,60,15
27,0.0664,6,6,2,60,15
27,0.0865,4,4,0,60,15
27,0.0956,5,5,0,60,15
27,0.0816,3,3,1,60,15
27,0.2045,8,8,2,60,15
14,0.044,6,6,3,60,15
14,0.0483,4,4,0,60,15
14,0.0223,5,5,0,60,15
14,0.0477,3,3,1,60,15
14,0.1693,8,8,2,60,15
19,0.0611,6,6,3,60,15
19,0.1188,4,4,0,60,15
19,0.106,5,5,1,60,15
19,0.0483,3,3,1,60,15
19,0.1173,8,8,2,60,15
22,0.0938,6,6,3,60,15
22,0.0511,4,4,0,60,15
22,0.0472,5,5,1,60,15
22,0.1038,3,3,2,60,15
22,0.2229,8,8,2,60,15
8,0.0938,6,6,3,60,15
8,0.1498,4,4,0,60,15
8,0.1402,5,5,2,60,15
8,0.0842,3,3,2,60,15
8,0.1227,8,8,2,60,15
47,0.1671,6,6,3,60,15
47,0.208,4,4,0,60,15
47,0.1827,5,5,2,60,15
47,0.1468,3,3,3,60,45
47,0.0582,8,8,2,60,15
25,0.0794,6,6,3,60,15
25,0.1359,4,4,0,60,15
25,0.1183,5,5,2,60,15
25,0.0606,3,3,3,60,45
25,0.0867,8,8,3,60,15
9,0.0963,6,6,4,60,15
9,0.1357,4,4,0,60,15
9,0.1107,5,5,2,60,15
9,0.077,3,3,3,60,45
9,0.0868,8,8,3,60,15
6,0.1426,6,6,4,60,15
6,0.1789,4,4,0,60,15
6,0.1532,5,5,2,60,15
6,0.1233,3,3,3,60,45
6,0.0761,8,8,4,60,15
9,0.0946,6,6,4,60,15
9,0.1517,4,4,0,60,15
9,0.1401,5,5,2,60,15
9,0.0825,3,3,3,60,45
9,0.1105,8,8,5,60,15
43,0.1647,6,0,0,60,0
43,0.2209,4,0,0,60,0
43,0.2018,5,0,0,60,0
43,0.1456,3,0,0,60,0
43,0.0444,8,0,0,60,0
31,0.1692,6,0,0,60,0
31,0.227,4,0,0,60,0
31,0.2117,5,0,0,60,0
31,0.1531,3,0,0,60,0
31,0.0862,8,1,0,60,0
50,0.1539,6,0,0,60,0
50,0.2057,4,0,0,60,0
50,0.1835,5,0,0,60,0
50,0.1331,3,0,0,60,0
50,0.0068,8,2,0,60,0
18,0.0857,6,0,0,60,0
18,0.136,4,0,0,60,0
18,0.114,5,0,0,60,0
18,0.0648,3,0,0,60,0
18,0.0759,8,3,0,60,0
14,0.0842,6,1,0,60,0
14,0.1263,4,0,0,60,0
14,0.102,5,0,0,60,0
14,0.0645,3,0,0,60,0
14,0.0903,8,3,0,60,0
17,0.155,6,2,0,60,0
17,0.1921,4,0,0,60,0
17,0.1664,5,0,0,60,0
17,0.1354,3,0,0,60,0
17,0.0725,8,3,0,60,0
40,0.0915,6,2,0,60,0
40,0.0701,4,0,0,60,0
40,0.0522,5,0,0,60,0
40,0.0944,3,0,0,60,0
40,0.1963,8,4,0,60,0
46,0.1174,6,2,0,60,0
46,0.1721,4,0,0,60,0
46,0.1521,5,1,0,60,0
46,0.0974,3,0,0,60,0
46,0.0477,8,4,0,60,0
64,0.0481,6,2,0,60,0
64,0.1019,4,0,0,60,0
64,0.0946,5,1,0,60,0
64,0.0453,3,0,0,60,0
64,0.1448,8,5,0,60,0
15,0.0613,6,3,0,60,0
15,0.0714,4,0,0,60,0
15,0.0832,5,1,0,60,0
15,0.0794,3,0,0,60,0
15,0.2098,8,5,0,60,0
18,0.017,6,3,0,60,0
18,0.0726,4,1,0,60,0
18,0.0635,5,1,0,60,0
18,0.0224,3,0,0,60,0
18,0.1538,8,5,0,60,0
12,0.0846,6,3,0,60,0
12,0.0748,4,1,0,60,0
12,0.0525,5,2,0,60,0
12,0.0841,3,0,0,60,0
12,0.1797,8,5,0,60,0
46,0.1289,6,3,0,60,0
46,0.1845,4,1,0,60,0
46,0.1753,5,3,0,60,0
46,0.119,3,0,0,60,0
46,0.1267,8,5,0,60,0
30,0.1755,6,3,0,60,0
30,0.2331,4,1,0,60,0
30,0.2171,5,3,0,60,0
30,0.1586,3,1,0,60,0
30,0.0811,8,5,0,60,0
22,0.1404,6,3,0,60,0
22,0.1954,4,1,0,60,0
22,0.1753,5,3,0,60,0
22,0.1205,3,1,0,60,0
22,0.033,8,6,0,60,0
48,0.1857,6,3,0,60,0
48,0.2435,4,1,0,60,0
48,0.228,5,3,0,60,0
48,0.1694,3,1,0,60,0
48,0.0924,8,7,0,60,0
9,0.1153,6,4,0,60,0
9,0.1353,4,1,0,60,0
9,0.1463,5,3,0,60,0
9,0.1274,3,1,0,60,0
9,0.2325,8,7,0,60,0
9,0.0675,6,4,0,60,0
9,0.1012,4,2,0,60,0
9,0.1053,5,3,0,60,0
9,0.0775,3,1,0,60,0
9,0.1882,8,7,0,60,0
13,0.1313,6,5,0,60,0
13,0.1879,4,2,0,60,0
13,0.1771,5,3,0,60,0
13,0.1197,3,1,0,60,0
13,0.1156,8,7,0,60,0
30,0.1581,6,5,0,60,0
30,0.2157,4,2,0,60,0
30,0.1992,5,3,0,60,0
30,0.141,3,2,0,60,0
30,0.0709,8,7,0,60,0
22,0.1556,6,5,0,60,0
22,0.2053,4,2,0,60,0
22,0.1821,5,3,0,60,0
22,0.1347,3,2,0,60,0
22,0.0134,8,8,0,60,15
19,0.0588,6,5,0,60,0
19,0.0983,4,2,0,60,0
19,0.0741,5,4,0,60,0
19,0.0412,3,2,0,60,0
19,0.1162,8,8,0,60,15
5,0.0308,6,5,0,60,0
5,0.0688,4,2,0,60,0
5,0.0467,5,4,0,60,0
5,0.0216,3,3,0,60,15
5,0.1433,8,8,0,60,15
22,0.0872,6,5,0,60,0
22,0.0666,4,3,0,60,0
22,0.0482,5,4,0,60,0
22,0.0904,3,3,0,60,15
22,0.1941,8,8,0,60,15
22,0.0303,6,5,0,60,0
22,0.0837,4,3,0,60,0
22,0.0655,5,5,0,60,15
22,0.0094,3,3,0,60,15
22,0.1304,8,8,0,60,15
29,0.0693,6,6,0,60,15
29,0.0786,4,3,0,60,0
29,0.0527,5,5,0,60,15
29,0.0636,3,3,0,60,15
29,0.1549,8,8,0,60,15
17,0.0832,6,6,0,60,15
17,0.0473,4,4,0,60,15
17,0.0374,5,5,0,60,15
17,0.0919,3,3,0,60,15
17,0.2099,8,8,0,60,15
38,0.0606,6,6,0,60,15
38,0.074,4,4,0,60,15
38,0.0479,5,5,1,60,15
38,0.0549,3,3,0,60,15
38,0.1523,8,8,0,60,15
25,0.0617,6,6,0,60,15
25,0.0119,4,4,0,60,15
25,0.0373,5,5,2,60,15
25,0.0809,3,3,0,60,15
25,0.2193,8,8,0,60,15
28,0.1536,6,6,0,60,15
28,0.1984,4,4,1,60,15
28,0.1738,5,5,2,60,15
28,0.1328,3,3,0,60,15
28,0.0396,8,8,0,60,15
27,0.1133,6,6,0,60,15
27,0.1363,4,4,1,60,15
27,0.1461,5,5,2,60,15
27,0.1244,3,3,0,60,15
27,0.2267,8,8,1,60,15
73,0.0562,6,6,1,60,15
73,0.0165,4,4,1,60,15
73,0.0129,5,5,2,60,15
73,0.0703,3,3,0,60,15
73,0.2024,8,8,1,60,15
7,0.1376,6,6,1,60,15
7,0.1784,4,4,1,60,15
7,0.1532,5,5,3,60,15
7,0.1174,3,3,0,60,15
7,0.0605,8,8,1,60,15
33,0.1603,6,0,0,60,0
33,0.2021,4,0,0,60,0
33,0.177,5,0,0,60,0
33,0.1398,3,0,0,60,0
33,0.053,8,0,0,60,0
33,0.0278,6,0,0,60,0
33,0.0411,4,0,0,60,0
33,0.0442,5,0,0,60,0
33,0.0488,3,0,0,60,0
33,0.1879,8,1,0,60,0
54,0.0991,6,1,0,60,0
54,0.1436,4,0,0,60,0
54,0.1196,5,0,0,60,0
54,0.0786,3,0,0,60,0
54,0.0728,8,1,0,60,0
43,0.0711,6,1,0,60,0
43,0.1288,4,0,0,60,0
43,0.1141,5,0,0,60,0
43,0.0554,3,0,0,60,0
43,0.1036,8,2,0,60,0
23,0.0714,6,1,0,60,0
23,0.0773,4,0,0,60,0
23,0.0911,5,0,0,60,0
23,0.0895,3,0,0,60,0
23,0.2191,8,3,0,60,0
20,0.0754,6,2,0,60,0
20,0.0978,4,0,0,60,0
20,0.1066,5,0,0,60,0
20,0.0891,3,0,0,60,0
20,0.2065,8,3,0,60,0
56,0.0802,6,2,0,60,0
56,0.0276,4,0,0,60,0
56,0.0361,5,1,0,60,0
56,0.0945,3,0,0,60,0
56,0.2244,8,3,0,60,0
7,0.1022,6,2,0,60,0
7,0.1524,4,1,0,60,0
7,0.13,5,1,0,60,0
7,0.0813,3,0,0,60,0
7,0.0596,8,3,0,60,0
17,0.0185,6,2,0,60,0
17,0.0586,4,1,0,60,0
17,0.0397,5,1,0,60,0
17,0.0194,3,0,0,60,0
17,0.1536,8,4,0,60,0
28,0.0469,6,3,0,60,0
28,0.0768,4,1,0,60,0
28,0.052,5,1,0,60,0
28,0.0364,3,0,0,60,0
28,0.1388,8,4,0,60,0
16,0.0915,6,3,0,60,0
16,0.0873,4,1,0,60,0
16,0.064,5,2,0,60,0
16,0.0882,3,0,0,60,0
16,0.1725,8,4,0,60,0
5,0.0808,6,3,0,60,0
5,0.1369,4,1,0,60,0
5,0.1186,5,3,0,60,0
5,0.0615,3,0,0,60,0
5,0.0838,8,4,0,60,0
8,0.0576,6,3,0,60,0
8,0.103,4,1,0,60,0
8,0.1013,5,3,0,60,0
8,0.0619,3,0,0,60,0
8,0.1654,8,5,0,60,0
78,0.0909,6,4,0,60,0
78,0.0626,4,1,0,60,0
78,0.0482,5,3,0,60,0
78,0.0964,3,0,0,60,0
78,0.2048,8,5,0,60,0
28,0.1471,6,4,0,60,0
28,0.2023,4,2,0,60,0
28,0.1825,5,3,0,60,0
28,0.1274,3,0,0,60,0
28,0.0333,8,5,0,60,0
34,0.13,6,4,0,60,0
34,0.1826,4,2,0,60,0
34,0.161,5,3,0,60,0
34,0.1094,3,0,0,60,0
34,0.0308,8,6,0,60,0
9,0.0491,6,4,0,60,0
9,0.066,4,2,0,60,0
9,0.0401,5,3,0,60,0
9,0.0449,3,0,0,60,0
9,0.1534,8,7,0,60,0
49,0.0843,6,4,0,60,0
49,0.0835,4,2,0,60,0
49,0.0593,5,3,0,60,0
49,0.0806,3,1,0,60,0
49,0.1673,8,7,0,60,0
58,0.0905,6,4,0,60,0
58,0.1391,4,2,0,60,0
58,0.136,5,4,0,60,0
58,0.0892,3,1,0,60,0
58,0.1592,8,7,0,60,0
35,0.1353,6,4,0,60,0
35,0.1695,4,2,0,60,0
35,0.1436,5,4,0,60,0
35,0.1165,3,2,0,60,0
35,0.0844,8,7,0,60,0
40,0.0336,6,4,0,60,0
40,0.0898,4,2,0,60,0
40,0.0801,5,4,0,60,0
40,0.0294,3,2,0,60,0
40,0.1427,8,8,0,60,15
15,0.1108,6,5,0,60,0
15,0.1653,4,2,0,60,0
15,0.1452,5,4,0,60,0
15,0.0907,3,2,0,60,0
15,0.0525,8,8,0,60,15
57,0.1348,6,5,0,60,0
57,0.1635,4,2,0,60,0
57,0.1374,5,4,0,60,0
57,0.1175,3,3,0,60,15
57,0.1017,8,8,0,60,15
20,0.098,6,5,0,60,0
20,0.1444,4,3,0,60,0
20,0.1208,5,4,0,60,0
20,0.0773,3,3,0,60,15
20,0.0699,8,8,0,60,15
17,0.1085,6,6,0,60,15
17,0.1308,4,3,0,60,0
17,0.1408,5,4,0,60,0
17,0.1201,3,3,0,60,15
17,0.2249,8,8,0,60,15
30,0.0177,6,6,0,60,15
30,0.0517,4,4,0,60,15
30,0.0492,5,4,0,60,0
30,0.0379,3,3,0,60,15
30,0.176,8,8,0,60,15
23,0.1234,6,6,0,60,15
23,0.1769,4,4,0,60,15
23,0.156,5,5,0,60,15
23,0.1029,3,3,0,60,15
23,0.0387,8,8,0,60,15
5,0.1394,6,6,0,60,15
5,0.1965,4,4,0,60,15
5,0.1788,5,5,0,60,15
5,0.1212,3,3,0,60,15
5,0.0573,8,8,1,60,15
43,0.0656,6,6,0,60,15
43,0.0334,4,4,0,60,15
43,0.056,5,5,0,60,15
43,0.0864,3,3,0,60,15
43,0.226,8,8,2,60,15
11,0.1252,6,6,0,60,15
11,0.1537,4,4,1,60,15
11,0.1276,5,5,0,60,15
11,0.1082,3,3,0,60,15
11,0.1033,8,8,2,60,15
21,0.0531,6,6,0,60,15
21,0.1035,4,4,1,60,15
21,0.0826,5,5,0,60,15
21,0.0322,3,3,0,60,15
21,0.1087,8,8,3,60,15
56,0.0993,6,6,0,60,15
56,0.1551,4,4,1,60,15
56,0.1456,5,5,0,60,15
56,0.0896,3,3,1,60,15
56,0.1228,8,8,3,60,15
23,0.1523,6,6,0,60,15
23,0.203,4,4,1,60,15
23,0.1803,5,5,0,60,15
23,0.1314,3,3,2,60,15
23,0.0103,8,8,3,60,15
15,0.0575,6,6,0,60,15
15,0.0045,4,4,1,60,15
15,0.0224,5,5,0,60,15
15,0.0742,3,3,2,60,15
15,0.2097,8,8,4,60,15
6,0.0529,6,6,0,60,15
6,0.0989,4,4,2,60,15
6,0.0968,5,5,0,60,15
6,0.0575,3,3,2,60,15
6,0.1641,8,8,4,60,15
19,0.1559,6,6,1,60,15
19,0.2129,4,4,2,60,15
19,0.195,5,5,0,60,15
19,0.1376,3,3,2,60,15
19,0.0557,8,8,4,60,15
15,0.033,6,6,1,60,15
15,0.0348,4,4,2,60,15
15,0.0143,5,5,0,60,15
15,0.0445,3,3,2,60,15
15,0.1774,8,8,5,60,15
15,0.1085,6,6,1,60,15
15,0.1555,4,4,2,60,15
15,0.132,5,5,1,60,15
15,0.0876,3,3,2,60,15
15,0.0591,8,8,5,60,15
15,0.0421,6,6,1,60,15
15,0.0463,4,4,2,60,15
15,0.0564,5,5,1,60,15
15,0.0626,3,3,2,60,15
15,0.2002,8,8,6,60,15
19,0.0751,6,6,2,60,15
19,0.1251,4,4,2,60,15
19,0.1209,5,5,1,60,15
19,0.0737,3,3,2,60,15
19,0.1535,8,8,6,60,15
34,0.084,6,6,2,60,15
34,0.0762,4,4,2,60,15
34,0.0534,5,5,1,60,15
34,0.0829,3,3,3,60,45
34,0.177,8,8,6,60,15
27,0.0907,6,6,2,60,15
27,0.0594,4,4,2,60,15
27,0.0467,5,5,2,60,15
27,0.0971,3,3,3,60,45
27,0.2081,8,8,6,60,15
18,0.0212,6,6,2,60,15
18,0.0565,4,4,2,60,15
18,0.0552,5,5,3,60,15
18,0.0399,3,3,3,60,45
18,0.1761,8,8,6,60,15
21,0.092,6,6,3,60,15
21,0.1417,4,4,2,60,15
21,0.1193,5,5,3,60,15
21,0.071,3,3,3,60,45
21,0.0703,8,8,6,60,15
25,0.0611,6,6,3,60,15
25,0.0366,4,4,2,60,15
25,0.0169,5,5,3,60,15
25,0.0699,3,3,3,60,45
25,0.1927,8,8,7,60,15
20,0.0383,6,6,3,60,15
20,0.0955,4,4,2,60,15
20,0.0843,5,5,4,60,15
20,0.0299,3,3,3,60,45
20,0.1354,8,8,7,60,15
61,0.1506,6,6,4,60,15
61,0.2021,4,4,2,60,15
61,0.1798,5,5,4,60,15
61,0.1298,3,3,3,60,45
61,0.0098,8,8,7,60,15
11,0.0372,6,6,4,60,15
11,0.0634,4,4,2,60,15
11,0.0392,5,5,4,60,15
11,0.0326,3,3,3,60,45
11,0.1505,8,8,8,60,45
9,0.1111,6,6,5,60,15
9,0.1602,4,4,2,60,15
9,0.1569,5,5,4,60,15
9,0.1084,3,3,3,60,45
9,0.1612,8,8,8,60,45
8,0.0936,6,6,6,60,45
8,0.119,4,4,2,60,15
8,0.0929,5,5,4,60,15
8,0.0789,3,3,3,60,45
8,0.1196,8,8,8,60,45
21,0.0751,6,6,6,60,45
21,0.1138,4,4,2,60,15
21,0.116,5,5,5,60,45
21,0.0818,3,3,3,60,45
21,0.1818,8,8,8,60,45
34,0.1548,6,0,0,60,0
34,0.2111,4,0,0,60,0
34,0.1923,5,0,0,60,0
34,0.1358,3,0,0,60,0
34,0.045,8,0,0,60,0
32,0.0878,6,0,0,60,0
32,0.1179,4,0,0,60,0
32,0.1242,5,0,0,60,0
32,0.0976,3,0,0,60,0
32,0.2017,8,1,0,60,0
11,0.1294,6,1,0,60,0
11,0.1801,4,0,0,60,0
11,0.1577,5,0,0,60,0
11,0.1085,3,0,0,60,0
11,0.0318,8,1,0,60,0
7,0.1082,6,1,0,60,0
7,0.166,4,0,0,60,0
7,0.1513,5,0,0,60,0
7,0.0926,3,0,0,60,0
7,0.0872,8,2,0,60,0
39,0.1063,6,1,0,60,0
39,0.1459,4,0,0,60,0
39,0.1482,5,0,0,60,0
39,0.1103,3,0,0,60,0
39,0.19,8,3,0,60,0
26,0.0788,6,2,0,60,0
26,0.1048,4,0,0,60,0
26,0.1124,5,0,0,60,0
26,0.091,3,0,0,60,0
26,0.2038,8,3,0,60,0
74,0.0369,6,2,0,60,0
74,0.0901,4,0,0,60,0
74,0.0832,5,1,0,60,0
74,0.0375,3,0,0,60,0
74,0.1505,8,3,0,60,0
31,0.156,6,3,0,60,0
31,0.2094,4,0,0,60,0
31,0.188,5,1,0,60,0
31,0.1356,3,0,0,60,0
31,0.0144,8,3,0,60,0
22,0.086,6,3,0,60,0
22,0.1395,4,0,0,60,0
22,0.1191,5,1,0,60,0
22,0.0655,3,0,0,60,0
22,0.0746,8,4,0,60,0
7,0.0349,6,3,0,60,0
7,0.0337,4,0,0,60,0
7,0.041,5,1,0,60,0
7,0.0558,3,0,0,60,0
7,0.1953,8,5,0,60,0
37,0.0675,6,3,0,60,0
37,0.1079,4,1,0,60,0
37,0.109,5,1,0,60,0
37,0.0739,3,0,0,60,0
37,0.1767,8,5,0,60,0
17,0.0357,6,3,0,60,0
17,0.0843,4,1,0,60,0
17,0.0802,5,2,0,60,0
17,0.0418,3,0,0,60,0
17,0.1607,8,5,0,60,0
26,0.0679,6,4,0,60,0
26,0.1121,4,1,0,60,0
26,0.0886,5,2,0,60,0
26,0.048,3,0,0,60,0
26,0.1012,8,5,0,60,0
21,0.0303,6,4,0,60,0
21,0.0874,4,1,0,60,0
21,0.0722,5,2,0,60,0
21,0.0139,3,1,0,60,0
21,0.1317,8,5,0,60,0
13,0.1526,6,4,0,60,0
13,0.2104,4,1,0,60,0
13,0.1961,5,2,0,60,0
13,0.1374,3,2,0,60,0
13,0.0903,8,5,0,60,0
6,0.0342,6,4,0,60,0
6,0.0645,4,1,0,60,0
6,0.0671,5,2,0,60,0
6,0.0509,3,2,0,60,0
6,0.1827,8,6,0,60,0
16,0.1267,6,4,0,60,0
16,0.1843,4,2,0,60,0
16,0.1682,5,2,0,60,0
16,0.1098,3,2,0,60,0
16,0.0729,8,6,0,60,0
25,0.1565,6,4,0,60,0
25,0.2074,4,2,0,60,0
25,0.1848,5,2,0,60,0
25,0.1356,3,2,0,60,0
25,0.0058,8,7,0,60,0
33,0.1264,6,4,0,60,0
33,0.1822,4,2,0,60,0
33,0.1726,5,2,0,60,0
33,0.116,3,2,0,60,0
33,0.123,8,8,0,60,15
7,0.0849,6,4,0,60,0
7,0.0431,4,2,0,60,0
7,0.0383,5,3,0,60,0
7,0.0954,3,2,0,60,0
7,0.2168,8,8,0,60,15
12,0.0847,6,4,0,60,0
12,0.1325,4,2,0,60,0
12,0.1299,5,4,0,60,0
12,0.0845,3,2,0,60,0
12,0.1613,8,8,0,60,15
15,0.078,6,5,0,60,0
15,0.0238,4,2,0,60,0
15,0.0354,5,4,0,60,0
15,0.0931,3,2,0,60,0
15,0.2245,8,8,0,60,15
16,0.1234,6,5,0,60,0
16,0.179,4,3,0,60,0
16,0.1597,5,4,0,60,0
16,0.1038,3,2,0,60,0
16,0.0481,8,8,0,60,15
18,0.0671,6,5,0,60,0
18,0.0718,4,3,0,60,0
18,0.0856,5,4,0,60,0
18,0.0857,3,3,0,60,15
18,0.217,8,8,0,60,15
42,0.1417,6,6,0,60,15
42,0.176,4,3,0,60,0
42,0.1501,5,4,0,60,0
42,0.1228,3,3,0,60,15
42,0.0833,8,8,0,60,15
18,0.1653,6,6,0,60,15
18,0.222,4,3,0,60,0
18,0.2037,5,5,0,60,15
18,0.1467,3,3,0,60,15
18,0.0531,8,8,0,60,15
26,0.049,6,6,0,60,15
26,0.0799,4,4,0,60,15
26,0.055,5,5,0,60,15
26,0.0373,3,3,0,60,15
26,0.136,8,8,0,60,15
47,0.1381,6,6,0,60,15
47,0.1866,4,4,0,60,15
47,0.1633,5,5,0,60,15
47,0.1171,3,3,1,60,15
47,0.0296,8,8,0,60,15
22,0.0924,6,6,0,60,15
22,0.1497,4,4,0,60,15
22,0.1331,5,5,0,60,15
22,0.0748,3,3,1,60,15
22,0.0821,8,8,1,60,15
59,0.1725,6,6,0,60,15
59,0.2095,4,4,0,60,15
59,0.1837,5,5,0,60,15
59,0.1528,3,3,2,60,15
59,0.0756,8,8,1,60,15
79,0.0401,6,6,0,60,15
79,0.038,4,4,0,60,15
79,0.0128,5,5,0,60,15
79,0.0486,3,3,2,60,15
79,0.1768,8,8,2,60,15
21,0.0853,6,6,0,60,15
21,0.1376,4,4,0,60,15
21,0.1317,5,5,1,60,15
21,0.0808,3,3,2,60,15
21,0.1443,8,8,2,60,15
28,0.01,6,6,0,60,15
28,0.0481,4,4,0,60,15
28,0.0394,5,5,1,60,15
28,0.0303,3,3,3,60,45
28,0.1699,8,8,2,60,15
14,0.0828,6,6,1,60,15
14,0.1405,4,4,0,60,15
14,0.1271,5,5,1,60,15
14,0.0687,3,3,3,60,45
14,0.1042,8,8,2,60,15
38,0.0296,6,6,2,60,15
38,0.0475,4,4,0,60,15
38,0.0513,5,5,1,60,15
38,0.05,3,3,3,60,45
38,0.1878,8,8,2,60,15
10,0.0872,6,6,3,60,15
10,0.1101,4,4,0,60,15
10,0.0839,5,5,1,60,15
10,0.0738,3,3,3,60,45
10,0.127,8,8,2,60,15
15,0.0492,6,6,3,60,15
15,0.0571,4,4,0,60,15
15,0.0679,5,5,2,60,15
15,0.0687,3,3,3,60,45
15,0.2035,8,8,2,60,15
17,0.1648,6,6,4,60,15
17,0.2225,4,4,0,60,15
17,0.2079,5,5,2,60,15
17,0.1492,3,3,3,60,45
17,0.0912,8,8,2,60,15
91,0.0992,6,6,4,60,15
91,0.1414,4,4,0,60,15
91,0.1423,5,5,2,60,15
91,0.102,3,3,3,60,45
91,0.1807,8,8,3,60,15
5,0.0605,6,6,5,60,15
5,0.0275,4,4,0,60,15
5,0.0139,5,5,2,60,15
5,0.0719,3,3,3,60,45
5,0.1991,8,8,3,60,15
12,0.1536,6,6,5,60,15
12,0.2038,4,4,0,60,15
12,0.1809,5,5,3,60,15
12,0.1327,3,3,3,60,45
12,0.0116,8,8,3,60,15
31,0.1272,6,6,5,60,15
31,0.1805,4,4,0,60,15
31,0.1594,5,5,3,60,15
31,0.1067,3,3,3,60,45
31,0.0347,8,8,4,60,15
10,0.1496,6,6,5,60,15
10,0.2052,4,4,0,60,15
10,0.1855,5,5,3,60,15
10,0.1301,3,3,3,60,45
10,0.0356,8,8,5,60,15
58,0.1218,6,6,5,60,15
58,0.1794,4,4,0,60,15
58,0.1632,5,5,3,60,15
58,0.1047,3,3,3,60,45
58,0.0725,8,8,6,60,15
38,0.0933,6,6,5,60,15
38,0.146,4,4,0,60,15
38,0.125,5,5,3,60,15
38,0.0726,3,3,3,60,45
38,0.0671,8,8,7,60,15
53,0.061,6,0,0,60,0
53,0.0154,4,0,0,60,0
53,0.0399,5,0,0,60,0
53,0.0806,3,0,0,60,0
53,0.2195,8,0,0,60,0
6,0.064,6,1,0,60,0
6,0.1202,4,0,0,60,0
6,0.1104,5,0,0,60,0
6,0.0553,3,0,0,60,0
6,0.1284,8,0,0,60,0
68,0.0867,6,1,0,60,0
68,0.1207,4,0,0,60,0
68,0.0951,5,0,0,60,0
